2024-04-02-21:37:27.062894,-417
2024-04-02-21:37:27.062894,-416
2024-04-02-21:37:27.062894,-416
2024-04-02-21:37:27.062894,-415
2024-04-02-21:37:27.094156,-413
2024-04-02-21:37:27.094156,-412
2024-04-02-21:37:27.094156,-411
2024-04-02-21:37:27.094156,-410
2024-04-02-21:37:27.109765,-407
2024-04-02-21:37:27.109765,-408
2024-04-02-21:37:27.109765,-407
2024-04-02-21:37:27.109765,-406
2024-04-02-21:37:27.234774,-413
2024-04-02-21:37:27.234774,-412
2024-04-02-21:37:27.234774,-414
2024-04-02-21:37:27.234774,-413
2024-04-02-21:37:27.234774,-414
2024-04-02-21:37:27.234774,-414
2024-04-02-21:37:27.234774,-415
2024-04-02-21:37:27.234774,-415
2024-04-02-21:37:27.281645,-419
2024-04-02-21:37:27.281645,-418
2024-04-02-21:37:27.281645,-420
2024-04-02-21:37:27.281645,-421
2024-04-02-21:37:27.281645,-420
2024-04-02-21:37:27.281645,-422
2024-04-02-21:37:27.281645,-424
2024-04-02-21:37:27.281645,-425
2024-04-02-21:37:27.312889,-426
2024-04-02-21:37:27.312889,-427
2024-04-02-21:37:27.312889,-428
2024-04-02-21:37:27.312889,-428
2024-04-02-21:37:27.375372,-442
2024-04-02-21:37:27.375372,-441
2024-04-02-21:37:27.375372,-443
2024-04-02-21:37:27.375372,-445
2024-04-02-21:37:27.531609,-451
2024-04-02-21:37:27.531609,-450
2024-04-02-21:37:27.531609,-451
2024-04-02-21:37:27.531609,-449
2024-04-02-21:37:27.531609,-448
2024-04-02-21:37:27.531609,-448
2024-04-02-21:37:27.531609,-448
2024-04-02-21:37:27.531609,-446
2024-04-02-21:37:27.531609,-445
2024-04-02-21:37:27.531609,-445
2024-04-02-21:37:27.531609,-446
2024-04-02-21:37:27.531609,-446
2024-04-02-21:37:27.562858,-446
2024-04-02-21:37:27.562858,-446
2024-04-02-21:37:27.562858,-445
2024-04-02-21:37:27.562858,-444
2024-04-02-21:37:27.594121,-442
2024-04-02-21:37:27.594121,-443
2024-04-02-21:37:27.594121,-443
2024-04-02-21:37:27.594121,-443
2024-04-02-21:37:27.656615,-445
2024-04-02-21:37:27.656615,-445
2024-04-02-21:37:27.656615,-445
2024-04-02-21:37:27.656615,-446
2024-04-02-21:37:27.656615,-448
2024-04-02-21:37:27.656615,-448
2024-04-02-21:37:27.656615,-449
2024-04-02-21:37:27.656615,-451
2024-04-02-21:37:27.656615,-452
2024-04-02-21:37:27.656615,-452
2024-04-02-21:37:27.656615,-453
2024-04-02-21:37:27.656615,-454
2024-04-02-21:37:27.703473,-461
2024-04-02-21:37:27.703473,-461
2024-04-02-21:37:27.703473,-463
2024-04-02-21:37:27.703473,-466
2024-04-02-21:37:27.765968,-483
2024-04-02-21:37:27.765968,-486
2024-04-02-21:37:27.765968,-486
2024-04-02-21:37:27.765968,-487
2024-04-02-21:37:27.781593,-488
2024-04-02-21:37:27.781593,-487
2024-04-02-21:37:27.781593,-488
2024-04-02-21:37:27.781593,-489
2024-04-02-21:37:27.844087,-495
2024-04-02-21:37:27.844087,-496
2024-04-02-21:37:27.844087,-496
2024-04-02-21:37:27.844087,-496
2024-04-02-21:37:27.875336,-495
2024-04-02-21:37:27.875336,-495
2024-04-02-21:37:27.875336,-495
2024-04-02-21:37:27.875336,-494
2024-04-02-21:37:27.953478,-490
2024-04-02-21:37:27.953478,-489
2024-04-02-21:37:27.953478,-488
2024-04-02-21:37:27.953478,-488
2024-04-02-21:37:27.969093,-489
2024-04-02-21:37:27.969093,-490
2024-04-02-21:37:27.969093,-490
2024-04-02-21:37:27.969093,-490
2024-04-02-21:37:28.062840,-501
2024-04-02-21:37:28.062840,-501
2024-04-02-21:37:28.062840,-501
2024-04-02-21:37:28.062840,-503
2024-04-02-21:37:28.172191,-548
2024-04-02-21:37:28.172191,-550
2024-04-02-21:37:28.172191,-554
2024-04-02-21:37:28.172191,-554
2024-04-02-21:37:28.234698,-581
2024-04-02-21:37:28.234698,-580
2024-04-02-21:37:28.234698,-581
2024-04-02-21:37:28.234698,-582
2024-04-02-21:37:28.297198,-588
2024-04-02-21:37:28.297198,-588
2024-04-02-21:37:28.297198,-587
2024-04-02-21:37:28.297198,-587
2024-04-02-21:37:28.375300,-590
2024-04-02-21:37:28.375300,-590
2024-04-02-21:37:28.375300,-592
2024-04-02-21:37:28.375300,-593
2024-04-02-21:37:28.390923,-592
2024-04-02-21:37:28.390923,-590
2024-04-02-21:37:28.390923,-592
2024-04-02-21:37:28.390923,-593
2024-04-02-21:37:28.390923,-594
2024-04-02-21:37:28.390923,-593
2024-04-02-21:37:28.390923,-593
2024-04-02-21:37:28.390923,-593
2024-04-02-21:37:28.594053,-591
2024-04-02-21:37:28.594053,-593
2024-04-02-21:37:28.594053,-592
2024-04-02-21:37:28.594053,-590
2024-04-02-21:37:28.594053,-590
2024-04-02-21:37:28.594053,-590
2024-04-02-21:37:28.594053,-592
2024-04-02-21:37:28.594053,-590
2024-04-02-21:37:28.609658,-592
2024-04-02-21:37:28.609658,-592
2024-04-02-21:37:28.609658,-591
2024-04-02-21:37:28.609658,-592
2024-04-02-21:37:28.609658,-597
2024-04-02-21:37:28.609658,-597
2024-04-02-21:37:28.609658,-598
2024-04-02-21:37:28.609658,-596
2024-04-02-21:37:28.625283,-595
2024-04-02-21:37:28.625283,-595
2024-04-02-21:37:28.625283,-595
2024-04-02-21:37:28.625283,-596
2024-04-02-21:37:28.640907,-595
2024-04-02-21:37:28.640907,-595
2024-04-02-21:37:28.640907,-595
