,model,best_estimator,best_para,mean_test_accuracy,std_test_accuracy,mean_test_specificity,std_test_specificity,mean_test_sensitivity,std_test_sensitivity,mean_test_AUC,Accuracy,Precision,Recall,F1_Score,kappa_score
0,_DT,"DecisionTreeClassifier(max_features='sqrt', min_samples_leaf=5, random_state=0)","{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 0, 'splitter': 'best'}",0.7875,0.0637377439199098,0.825,0.15,0.75,0.1767766952966369,0.828125,0.5375,0.5483870967741935,0.425,0.47887323943661964,0.07499999999999996
1,_RF,"RandomForestClassifier(max_depth=3, n_estimators=70, random_state=42)","{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 70, 'random_state': 42}",0.7625,0.08291561975888499,0.65,0.16583123951777,0.875,0.07905694150420949,0.8125,0.7375,0.7111111111111111,0.8,0.7529411764705882,0.475
2,_SVM,"SVC(C=1, class_weight={0: 3}, kernel='poly', probability=True, random_state=0)","{'C': 1, 'class_weight': {0: 3}, 'gamma': 'scale', 'kernel': 'poly', 'probability': True, 'random_state': 0}",0.5375,0.09354143466934853,0.925,0.1,0.15,0.14577379737113252,0.821875,0.5,0.5,0.175,0.25925925925925924,0.0
3,_LR,"LogisticRegression(C=100.0, fit_intercept=False, random_state=0)","{'C': 100.0, 'fit_intercept': False, 'max_iter': 100, 'random_state': 0, 'solver': 'lbfgs'}",0.6875,0.09682458365518543,0.575,0.1695582495781317,0.8,0.203100960115899,0.76875,0.75,0.7272727272727273,0.8,0.761904761904762,0.5
4,_KN,KNeighborsClassifier(algorithm='ball_tree'),"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.675,0.06123724356957946,0.625,0.13693063937629152,0.725,0.1457737973711325,0.7421875,0.7,0.6739130434782609,0.775,0.7209302325581396,0.4
5,_AD,"AdaBoostClassifier(algorithm='SAMME', estimator=DecisionTreeClassifier(),
                   learning_rate=0.01, random_state=0)","{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(), 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 0}",0.675,0.07288689868556626,0.625,0.07905694150420949,0.725,0.16583123951777,0.675,0.5625,0.5641025641025641,0.55,0.5569620253164557,0.125
6,_GB,"GradientBoostingClassifier(loss='exponential', random_state=42)","{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'exponential', 'random_state': 42}",0.625,0.15309310892394862,0.55,0.15,0.7,0.257390753524675,0.6984375,0.6375,0.6170212765957447,0.725,0.6666666666666666,0.275
7,_MLP,"MLPClassifier(activation='tanh', hidden_layer_sizes=(4,), random_state=0)","{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (4,), 'learning_rate': 'constant', 'max_iter': 200, 'random_state': 0, 'solver': 'adam'}",0.7,0.04677071733467427,0.675,0.2318404623873926,0.725,0.2783882181415011,0.775,0.6875,0.6666666666666666,0.75,0.7058823529411765,0.375
