,model,best_estimator,best_para,mean_test_accuracy,std_test_accuracy,mean_test_specificity,std_test_specificity,mean_test_sensitivity,std_test_sensitivity,mean_test_AUC,Accuracy,Precision,Recall,F1_Score,kappa_score
0,_DT,"DecisionTreeClassifier(max_features='log2', min_samples_split=0.5,
                       random_state=0)","{'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 0.5, 'random_state': 0, 'splitter': 'best'}",0.7625,0.06123724356957946,0.7,0.12747548783981963,0.825,0.15,0.7984375,0.8125,0.7906976744186046,0.85,0.8192771084337349,0.625
1,_RF,"RandomForestClassifier(criterion='entropy', max_depth=4, max_features='log2',
                       n_estimators=80, random_state=42)","{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 80, 'random_state': 42}",0.7875,0.1286953767623375,0.8,0.06123724356957946,0.775,0.22912878474779202,0.821875,0.7375,0.7209302325581395,0.775,0.7469879518072289,0.475
2,_SVM,"SVC(C=97, class_weight='balanced', gamma='auto', kernel='poly',
    probability=True, random_state=0)","{'C': 97, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'poly', 'probability': True, 'random_state': 0}",0.575,0.024999999999999998,0.25,0.0,0.9,0.049999999999999996,0.75625,0.625,0.5806451612903226,0.9,0.7058823529411764,0.25
3,_LR,"LogisticRegression(C=0.01, random_state=0)","{'C': 0.01, 'fit_intercept': True, 'max_iter': 100, 'random_state': 0, 'solver': 'lbfgs'}",0.7,0.07288689868556626,0.575,0.1274754878398196,0.825,0.1,0.73125,0.1875,0.16216216216216217,0.15,0.15584415584415584,-0.625
4,_KN,KNeighborsClassifier(algorithm='ball_tree'),"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.6,0.1286953767623375,0.625,0.15811388300841897,0.575,0.2318404623873926,0.6390625,0.5875,0.5945945945945946,0.55,0.5714285714285715,0.17500000000000004
5,_AD,"AdaBoostClassifier(algorithm='SAMME', estimator=DecisionTreeClassifier(),
                   learning_rate=0.01, random_state=0)","{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(), 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 0}",0.725,0.09354143466934853,0.65,0.1457737973711325,0.8,0.1695582495781317,0.725,0.6,0.5952380952380952,0.625,0.6097560975609756,0.19999999999999996
6,_GB,"GradientBoostingClassifier(criterion='squared_error', learning_rate=0.2,
                           loss='exponential', random_state=0)","{'criterion': 'squared_error', 'learning_rate': 0.2, 'loss': 'exponential', 'random_state': 0}",0.8,0.07288689868556626,0.775,0.049999999999999996,0.825,0.15,0.8625,0.8375,0.813953488372093,0.875,0.8433734939759036,0.675
7,_MLP,"MLPClassifier(activation='logistic', hidden_layer_sizes=(4,), random_state=0)","{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (4,), 'learning_rate': 'constant', 'max_iter': 200, 'random_state': 0, 'solver': 'adam'}",0.5,0.0,0.0,0.0,1.0,0.0,0.7375,0.5,0.5,1.0,0.6666666666666666,0.0
