,model,best_estimator,best_para,mean_test_accuracy,std_test_accuracy,mean_test_specificity,std_test_specificity,mean_test_sensitivity,std_test_sensitivity,mean_test_AUC,Accuracy,Precision,Recall,F1_Score,kappa_score
0,_DT,"DecisionTreeClassifier(criterion='entropy', min_samples_leaf=5, random_state=0,
                       splitter='random')","{'criterion': 'entropy', 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 0, 'splitter': 'random'}",0.725,0.1015504800579495,0.725,0.1224744871391589,0.725,0.18371173070873836,0.803125,0.675,0.6842105263157895,0.65,0.6666666666666667,0.35
1,_RF,"RandomForestClassifier(criterion='entropy', max_depth=3, n_estimators=70,
                       random_state=42)","{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 70, 'random_state': 42}",0.825,0.09185586535436917,0.825,0.06123724356957946,0.825,0.1695582495781317,0.915625,0.7875,0.7948717948717948,0.775,0.7848101265822786,0.575
2,_SVM,"SVC(C=3, class_weight='balanced', probability=True, random_state=0)","{'C': 3, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 0}",0.7625,0.1,0.725,0.049999999999999996,0.8,0.18708286933869706,0.875,0.75,0.7272727272727273,0.8,0.761904761904762,0.5
3,_LR,"LogisticRegression(C=10.0, random_state=0)","{'C': 10.0, 'fit_intercept': True, 'max_iter': 100, 'random_state': 0, 'solver': 'lbfgs'}",0.75,0.07905694150420949,0.7,0.06123724356957945,0.8,0.12747548783981963,0.85,0.725,0.7045454545454546,0.775,0.7380952380952381,0.44999999999999996
4,_KN,"KNeighborsClassifier(algorithm='ball_tree', weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.7125,0.1346291201783626,0.575,0.2318404623873926,0.85,0.18371173070873836,0.8296875,0.65,0.625,0.75,0.6818181818181818,0.30000000000000004
5,_AD,"AdaBoostClassifier(algorithm='SAMME', estimator=DecisionTreeClassifier(),
                   learning_rate=0.01, random_state=0)","{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(), 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 0}",0.7,0.1334634781503914,0.725,0.1224744871391589,0.675,0.21794494717703367,0.7,0.6375,0.6410256410256411,0.625,0.6329113924050633,0.275
6,_GB,"GradientBoostingClassifier(learning_rate=0.5, loss='exponential',
                           random_state=42)","{'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'exponential', 'random_state': 42}",0.8,0.082915619758885,0.8,0.06123724356957945,0.8,0.1695582495781317,0.9,0.8125,0.8048780487804879,0.825,0.8148148148148149,0.625
7,_MLP,"MLPClassifier(activation='logistic', hidden_layer_sizes=(2,), random_state=0)","{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (2,), 'learning_rate': 'constant', 'max_iter': 200, 'random_state': 0, 'solver': 'adam'}",0.7625,0.09185586535436918,0.65,0.1224744871391589,0.875,0.11180339887498948,0.828125,0.625,0.6086956521739131,0.7,0.6511627906976744,0.25
