2024-04-14-19:16:39.269177,-3594
2024-04-14-19:16:39.269177,-3594
2024-04-14-19:16:39.269177,-3595
2024-04-14-19:16:39.269177,-3594
2024-04-14-19:16:39.269177,-3596
2024-04-14-19:16:39.269177,-3595
2024-04-14-19:16:39.269177,-3596
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.284785,-3596
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.284785,-3595
2024-04-14-19:16:39.284785,-3595
2024-04-14-19:16:39.284785,-3595
2024-04-14-19:16:39.284785,-3596
2024-04-14-19:16:39.284785,-3595
2024-04-14-19:16:39.284785,-3595
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.284785,-3596
2024-04-14-19:16:39.284785,-3596
2024-04-14-19:16:39.284785,-3597
2024-04-14-19:16:39.284785,-3596
2024-04-14-19:16:39.284785,-3594
2024-04-14-19:16:39.300409,-3594
2024-04-14-19:16:39.300409,-3595
2024-04-14-19:16:39.300409,-3596
2024-04-14-19:16:39.300409,-3597
2024-04-14-19:16:39.300409,-3595
2024-04-14-19:16:39.300409,-3595
2024-04-14-19:16:39.300409,-3595
2024-04-14-19:16:39.300409,-3596
2024-04-14-19:16:39.300409,-3595
2024-04-14-19:16:39.300409,-3594
2024-04-14-19:16:39.300409,-3594
2024-04-14-19:16:39.347292,-3596
2024-04-14-19:16:39.347292,-3595
2024-04-14-19:16:39.347292,-3594
2024-04-14-19:16:39.347292,-3595
2024-04-14-19:16:39.362903,-3595
2024-04-14-19:16:39.362903,-3595
2024-04-14-19:16:39.362903,-3594
2024-04-14-19:16:39.362903,-3593
2024-04-14-19:16:39.394165,-3595
2024-04-14-19:16:39.394165,-3594
2024-04-14-19:16:39.394165,-3593
2024-04-14-19:16:39.394165,-3595
2024-04-14-19:16:39.409775,-3595
2024-04-14-19:16:39.409775,-3596
2024-04-14-19:16:39.409775,-3596
2024-04-14-19:16:39.409775,-3595
2024-04-14-19:16:39.441022,-3595
2024-04-14-19:16:39.441022,-3594
2024-04-14-19:16:39.441022,-3595
2024-04-14-19:16:39.441022,-3594
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3596
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.472271,-3595
2024-04-14-19:16:39.487894,-3595
2024-04-14-19:16:39.487894,-3596
2024-04-14-19:16:39.487894,-3595
2024-04-14-19:16:39.487894,-3595
2024-04-14-19:16:39.487894,-3595
2024-04-14-19:16:39.503517,-3596
2024-04-14-19:16:39.503517,-3594
2024-04-14-19:16:39.503517,-3595
2024-04-14-19:16:39.503517,-3595
2024-04-14-19:16:39.503517,-3596
2024-04-14-19:16:39.503517,-3594
2024-04-14-19:16:39.503517,-3595
2024-04-14-19:16:39.503517,-3596
2024-04-14-19:16:39.519143,-3595
2024-04-14-19:16:39.519143,-3595
2024-04-14-19:16:39.519143,-3593
2024-04-14-19:16:39.534766,-3595
2024-04-14-19:16:39.534766,-3594
2024-04-14-19:16:39.534766,-3596
2024-04-14-19:16:39.534766,-3595
2024-04-14-19:16:39.566014,-3595
2024-04-14-19:16:39.566014,-3593
2024-04-14-19:16:39.566014,-3596
2024-04-14-19:16:39.566014,-3596
2024-04-14-19:16:39.566014,-3596
2024-04-14-19:16:39.566014,-3596
2024-04-14-19:16:39.566014,-3595
2024-04-14-19:16:39.566014,-3595
2024-04-14-19:16:39.581639,-3594
2024-04-14-19:16:39.581639,-3595
2024-04-14-19:16:39.581639,-3594
2024-04-14-19:16:39.581639,-3597
2024-04-14-19:16:39.597261,-3597
