2024-05-11-09:31:23.054361,-3579
2024-05-11-09:31:23.054361,-3578
2024-05-11-09:31:23.054361,-3579
2024-05-11-09:31:23.054361,-3578
2024-05-11-09:31:23.054361,-3579
2024-05-11-09:31:23.054361,-3578
2024-05-11-09:31:23.054361,-3578
2024-05-11-09:31:23.054361,-3579
2024-05-11-09:31:23.101250,-3578
2024-05-11-09:31:23.101250,-3577
2024-05-11-09:31:23.101250,-3577
2024-05-11-09:31:23.101250,-3579
2024-05-11-09:31:23.101250,-3579
2024-05-11-09:31:23.101250,-3579
2024-05-11-09:31:23.101250,-3578
2024-05-11-09:31:23.101250,-3579
2024-05-11-09:31:23.101250,-3580
2024-05-11-09:31:23.101250,-3577
2024-05-11-09:31:23.101250,-3580
2024-05-11-09:31:23.101250,-3577
2024-05-11-09:31:23.116869,-3579
2024-05-11-09:31:23.116869,-3578
2024-05-11-09:31:23.116869,-3579
2024-05-11-09:31:23.116869,-3577
2024-05-11-09:31:23.132479,-3578
2024-05-11-09:31:23.132479,-3578
2024-05-11-09:31:23.132479,-3578
2024-05-11-09:31:23.132479,-3577
2024-05-11-09:31:23.163739,-3577
2024-05-11-09:31:23.163739,-3578
2024-05-11-09:31:23.163739,-3576
2024-05-11-09:31:23.163739,-3577
2024-05-11-09:31:23.210616,-3579
2024-05-11-09:31:23.210616,-3578
2024-05-11-09:31:23.210616,-3577
2024-05-11-09:31:23.210616,-3578
2024-05-11-09:31:23.210616,-3577
2024-05-11-09:31:23.210616,-3579
2024-05-11-09:31:23.210616,-3578
2024-05-11-09:31:23.210616,-3576
2024-05-11-09:31:23.226236,-3577
2024-05-11-09:31:23.226236,-3577
2024-05-11-09:31:23.226236,-3579
2024-05-11-09:31:23.226236,-3579
2024-05-11-09:31:23.257473,-3579
2024-05-11-09:31:23.257473,-3577
2024-05-11-09:31:23.257473,-3579
2024-05-11-09:31:23.257473,-3577
2024-05-11-09:31:23.257473,-3578
2024-05-11-09:31:23.257473,-3577
2024-05-11-09:31:23.257473,-3577
2024-05-11-09:31:23.257473,-3577
2024-05-11-09:31:23.304376,-3578
