,time,data
0,0.8271484375,0.8271484375
1,1.65673828125,0.82958984375
2,2.466796875,0.81005859375
3,3.28662109375,0.81982421875
4,4.107421875,0.82080078125
5,4.9033203125,0.7958984375
6,5.634765625,0.7314453125
7,6.39599609375,0.76123046875
8,7.19482421875,0.798828125
9,7.99072265625,0.7958984375
10,8.94775390625,0.95703125
11,9.81298828125,0.865234375
12,10.669921875,0.85693359375
13,11.5546875,0.884765625
14,12.39501953125,0.84033203125
15,13.2333984375,0.83837890625
16,14.0693359375,0.8359375
17,14.89697265625,0.82763671875
18,15.712890625,0.81591796875
19,16.52490234375,0.81201171875
20,17.23876953125,0.7138671875
21,17.9736328125,0.73486328125
22,18.7080078125,0.734375
23,19.55029296875,0.84228515625
24,20.3720703125,0.82177734375
25,21.2041015625,0.83203125
26,22.0439453125,0.83984375
27,22.86572265625,0.82177734375
28,23.72705078125,0.861328125
29,24.58935546875,0.8623046875
30,25.46923828125,0.8798828125
31,26.337890625,0.86865234375
32,27.21337890625,0.87548828125
33,28.07275390625,0.859375
34,28.919921875,0.84716796875
35,29.7783203125,0.8583984375
36,30.62353515625,0.84521484375
37,31.44970703125,0.826171875
38,32.24365234375,0.7939453125
39,33.14892578125,0.9052734375
40,34.00439453125,0.85546875
41,34.86572265625,0.861328125
42,35.59375,0.72802734375
43,36.3837890625,0.7900390625
44,37.142578125,0.7587890625
45,38.0478515625,0.9052734375
46,38.93359375,0.8857421875
47,39.83251953125,0.89892578125
48,40.732421875,0.89990234375
49,41.623046875,0.890625
50,42.49072265625,0.86767578125
51,43.3681640625,0.87744140625
52,44.251953125,0.8837890625
53,45.11279296875,0.86083984375
54,46.02099609375,0.908203125
55,46.90771484375,0.88671875
56,47.79345703125,0.8857421875
57,48.66650390625,0.873046875
58,49.5439453125,0.87744140625
59,50.41796875,0.8740234375
60,51.29833984375,0.88037109375
61,52.1875,0.88916015625
62,53.08935546875,0.90185546875
63,53.97802734375,0.888671875
64,54.87939453125,0.9013671875
65,55.71923828125,0.83984375
66,56.44775390625,0.728515625
67,57.2861328125,0.83837890625
68,58.05322265625,0.76708984375
69,58.8447265625,0.79150390625
70,59.7265625,0.8818359375
71,60.69140625,0.96484375
72,61.576171875,0.884765625
73,62.45849609375,0.88232421875
74,63.337890625,0.87939453125
75,64.20263671875,0.86474609375
76,65.06005859375,0.857421875
77,65.90673828125,0.8466796875
78,66.72119140625,0.814453125
79,67.482421875,0.76123046875
80,68.26611328125,0.78369140625
81,69.1591796875,0.89306640625
82,69.93603515625,0.77685546875
83,70.8095703125,0.87353515625
84,71.634765625,0.8251953125
85,72.46826171875,0.83349609375
86,73.28759765625,0.8193359375
87,74.1171875,0.82958984375
88,74.95751953125,0.84033203125
89,75.8193359375,0.86181640625
90,76.64697265625,0.82763671875
91,77.46142578125,0.814453125
92,78.28466796875,0.8232421875
93,79.11376953125,0.8291015625
94,79.9453125,0.83154296875
95,80.7763671875,0.8310546875
96,81.61181640625,0.83544921875
97,82.59814453125,0.986328125
98,83.54150390625,0.943359375
99,84.41064453125,0.869140625
100,85.291015625,0.88037109375
101,86.15478515625,0.86376953125
102,86.98779296875,0.8330078125
103,87.7861328125,0.79833984375
104,88.57421875,0.7880859375
105,89.330078125,0.755859375
106,90.09130859375,0.76123046875
107,90.87109375,0.77978515625
108,91.62060546875,0.74951171875
109,92.3603515625,0.73974609375
110,93.1591796875,0.798828125
111,93.9609375,0.8017578125
112,94.94482421875,0.98388671875
113,95.830078125,0.88525390625
114,96.74365234375,0.91357421875
115,97.6171875,0.87353515625
116,98.48681640625,0.86962890625
117,99.37890625,0.89208984375
118,100.25,0.87109375
119,101.07373046875,0.82373046875
120,101.87255859375,0.798828125
121,102.6826171875,0.81005859375
122,103.5009765625,0.818359375
123,104.32421875,0.8232421875
124,105.15283203125,0.82861328125
125,105.978515625,0.82568359375
126,106.80419921875,0.82568359375
127,107.5859375,0.78173828125
128,108.365234375,0.779296875
129,109.16748046875,0.80224609375
130,110.00390625,0.83642578125
131,110.84912109375,0.84521484375
132,111.69140625,0.84228515625
133,112.70361328125,1.01220703125
134,113.60009765625,0.896484375
135,114.5234375,0.92333984375
136,115.39208984375,0.86865234375
137,116.17431640625,0.7822265625
138,116.943359375,0.76904296875
139,117.74072265625,0.79736328125
140,118.5859375,0.84521484375
141,119.43310546875,0.84716796875
142,120.255859375,0.82275390625
143,121.2236328125,0.9677734375
144,122.109375,0.8857421875
145,122.9990234375,0.8896484375
146,123.87451171875,0.87548828125
147,124.748046875,0.87353515625
