2024-02-28-22:30:02.771723,-877
2024-02-28-22:30:02.771723,-878
2024-02-28-22:30:02.771723,-875
2024-02-28-22:30:02.771723,-875
2024-02-28-22:30:02.834789,-871
2024-02-28-22:30:02.834789,-870
2024-02-28-22:30:02.834789,-871
2024-02-28-22:30:02.834789,-871
2024-02-28-22:30:02.850474,-870
2024-02-28-22:30:02.850474,-870
2024-02-28-22:30:02.850474,-870
2024-02-28-22:30:02.850474,-870
2024-02-28-22:30:02.850474,-869
2024-02-28-22:30:02.882275,-868
2024-02-28-22:30:02.882275,-868
2024-02-28-22:30:02.882275,-868
2024-02-28-22:30:02.882275,-869
2024-02-28-22:30:02.882275,-870
2024-02-28-22:30:02.882275,-869
2024-02-28-22:30:02.882275,-867
2024-02-28-22:30:02.882275,-867
2024-02-28-22:30:02.929881,-866
2024-02-28-22:30:02.929881,-867
2024-02-28-22:30:02.929881,-867
2024-02-28-22:30:02.929881,-868
2024-02-28-22:30:02.977464,-869
2024-02-28-22:30:02.977464,-870
2024-02-28-22:30:02.977464,-868
2024-02-28-22:30:02.977464,-868
2024-02-28-22:30:03.008892,-865
2024-02-28-22:30:03.008892,-866
2024-02-28-22:30:03.008892,-867
2024-02-28-22:30:03.008892,-866
2024-02-28-22:30:03.120604,-861
2024-02-28-22:30:03.120604,-859
2024-02-28-22:30:03.120604,-859
2024-02-28-22:30:03.120604,-859
2024-02-28-22:30:03.152220,-859
2024-02-28-22:30:03.152220,-860
2024-02-28-22:30:03.152220,-860
2024-02-28-22:30:03.152220,-858
2024-02-28-22:30:03.169633,-858
2024-02-28-22:30:03.169633,-857
2024-02-28-22:30:03.169633,-858
2024-02-28-22:30:03.169633,-858
2024-02-28-22:30:03.184136,-858
2024-02-28-22:30:03.184136,-857
2024-02-28-22:30:03.184136,-859
2024-02-28-22:30:03.184136,-858
2024-02-28-22:30:03.200168,-857
2024-02-28-22:30:03.200168,-856
2024-02-28-22:30:03.200168,-855
2024-02-28-22:30:03.200168,-856
2024-02-28-22:30:03.215837,-856
2024-02-28-22:30:03.215837,-856
2024-02-28-22:30:03.215837,-856
2024-02-28-22:30:03.215837,-855
2024-02-28-22:30:03.587511,-853
2024-02-28-22:30:03.587511,-853
2024-02-28-22:30:03.587511,-852
2024-02-28-22:30:03.587511,-853
2024-02-28-22:30:03.587511,-853
2024-02-28-22:30:03.587511,-852
2024-02-28-22:30:03.587511,-853
2024-02-28-22:30:03.587511,-851
