2024-03-04-21:16:09.841422,-859
2024-03-04-21:16:09.841422,-858
2024-03-04-21:16:09.841422,-857
2024-03-04-21:16:09.841422,-857
2024-03-04-21:16:09.889000,-852
2024-03-04-21:16:09.889000,-852
2024-03-04-21:16:09.889000,-850
2024-03-04-21:16:09.889000,-850
2024-03-04-21:16:09.928825,-843
2024-03-04-21:16:09.928825,-842
2024-03-04-21:16:09.928825,-842
2024-03-04-21:16:09.928825,-842
2024-03-04-21:16:10.007637,-830
2024-03-04-21:16:10.007637,-830
2024-03-04-21:16:10.007637,-827
2024-03-04-21:16:10.007637,-827
2024-03-04-21:16:10.038873,-827
2024-03-04-21:16:10.038873,-826
2024-03-04-21:16:10.038873,-825
2024-03-04-21:16:10.038873,-824
2024-03-04-21:16:10.086370,-821
2024-03-04-21:16:10.086370,-820
2024-03-04-21:16:10.086370,-819
2024-03-04-21:16:10.086370,-818
2024-03-04-21:16:10.086370,-818
2024-03-04-21:16:10.086370,-817
2024-03-04-21:16:10.086370,-816
2024-03-04-21:16:10.086370,-816
2024-03-04-21:16:10.117535,-811
2024-03-04-21:16:10.117535,-812
2024-03-04-21:16:10.117535,-811
2024-03-04-21:16:10.117535,-810
2024-03-04-21:16:10.133232,-808
2024-03-04-21:16:10.133232,-808
2024-03-04-21:16:10.133232,-807
2024-03-04-21:16:10.133232,-806
2024-03-04-21:16:10.148869,-805
2024-03-04-21:16:10.148869,-804
2024-03-04-21:16:10.148869,-803
2024-03-04-21:16:10.148869,-803
2024-03-04-21:16:10.164478,-802
2024-03-04-21:16:10.164478,-801
2024-03-04-21:16:10.164478,-800
2024-03-04-21:16:10.164478,-798
2024-03-04-21:16:10.180182,-798
2024-03-04-21:16:10.180182,-797
2024-03-04-21:16:10.180182,-795
2024-03-04-21:16:10.180182,-795
2024-03-04-21:16:10.195831,-793
2024-03-04-21:16:10.195831,-793
2024-03-04-21:16:10.195831,-793
2024-03-04-21:16:10.195831,-791
2024-03-04-21:16:10.228149,-791
2024-03-04-21:16:10.228149,-791
2024-03-04-21:16:10.228149,-789
2024-03-04-21:16:10.228149,-788
2024-03-04-21:16:10.259120,-784
2024-03-04-21:16:10.259120,-784
2024-03-04-21:16:10.259120,-782
2024-03-04-21:16:10.259120,-782
2024-03-04-21:16:10.290938,-776
2024-03-04-21:16:10.290938,-776
2024-03-04-21:16:10.290938,-775
2024-03-04-21:16:10.290938,-774
2024-03-04-21:16:10.322184,-771
2024-03-04-21:16:10.322184,-771
2024-03-04-21:16:10.322184,-770
2024-03-04-21:16:10.322184,-770
2024-03-04-21:16:10.369842,-771
2024-03-04-21:16:10.369842,-768
2024-03-04-21:16:10.369842,-767
2024-03-04-21:16:10.369842,-768
2024-03-04-21:16:10.369842,-767
2024-03-04-21:16:10.369842,-766
2024-03-04-21:16:10.369842,-767
2024-03-04-21:16:10.369842,-767
2024-03-04-21:16:10.463964,-771
2024-03-04-21:16:10.463964,-770
2024-03-04-21:16:10.463964,-770
2024-03-04-21:16:10.463964,-770
2024-03-04-21:16:10.466065,-771
2024-03-04-21:16:10.466065,-770
2024-03-04-21:16:10.466065,-770
2024-03-04-21:16:10.466065,-770
2024-03-04-21:16:10.489748,-767
2024-03-04-21:16:10.489748,-767
2024-03-04-21:16:10.489748,-766
2024-03-04-21:16:10.489748,-767
2024-03-04-21:16:10.504253,-767
2024-03-04-21:16:10.504253,-767
2024-03-04-21:16:10.504253,-767
2024-03-04-21:16:10.519882,-767
2024-03-04-21:16:10.519882,-767
2024-03-04-21:16:10.519882,-766
2024-03-04-21:16:10.519882,-766
2024-03-04-21:16:10.519882,-765
2024-03-04-21:16:10.535504,-765
2024-03-04-21:16:10.535504,-766
2024-03-04-21:16:10.535504,-766
2024-03-04-21:16:10.535504,-765
2024-03-04-21:16:10.551199,-765
2024-03-04-21:16:10.551199,-765
2024-03-04-21:16:10.551199,-765
2024-03-04-21:16:10.551199,-763
2024-03-04-21:16:10.567349,-764
2024-03-04-21:16:10.567349,-764
2024-03-04-21:16:10.567349,-764
2024-03-04-21:16:10.567349,-763
2024-03-04-21:16:10.913707,-761
2024-03-04-21:16:10.913707,-761
2024-03-04-21:16:10.913707,-763
2024-03-04-21:16:10.913707,-762
2024-03-04-21:16:10.913707,-762
2024-03-04-21:16:10.913707,-760
2024-03-04-21:16:10.913707,-761
2024-03-04-21:16:10.913707,-762
2024-03-04-21:16:10.913707,-762
2024-03-04-21:16:10.913707,-763
2024-03-04-21:16:10.913707,-764
2024-03-04-21:16:10.913707,-765
2024-03-04-21:16:10.913707,-765
2024-03-04-21:16:10.913707,-765
2024-03-04-21:16:10.913707,-764
2024-03-04-21:16:10.913707,-766
2024-03-04-21:16:10.913707,-767
2024-03-04-21:16:10.913707,-766
2024-03-04-21:16:10.913707,-767
2024-03-04-21:16:10.913707,-768
2024-03-04-21:16:10.929417,-771
2024-03-04-21:16:10.929417,-771
2024-03-04-21:16:10.929417,-772
2024-03-04-21:16:10.929417,-773
2024-03-04-21:16:10.929417,-774
2024-03-04-21:16:10.929417,-774
2024-03-04-21:16:10.929417,-774
2024-03-04-21:16:10.929417,-776
2024-03-04-21:16:10.929417,-778
2024-03-04-21:16:10.929417,-779
2024-03-04-21:16:10.929417,-781
2024-03-04-21:16:10.929417,-783
2024-03-04-21:16:10.929417,-784
2024-03-04-21:16:10.929417,-785
2024-03-04-21:16:10.929417,-785
2024-03-04-21:16:10.929417,-786
2024-03-04-21:16:10.929417,-791
2024-03-04-21:16:10.929417,-794
2024-03-04-21:16:10.929417,-793
2024-03-04-21:16:10.929417,-795
2024-03-04-21:16:10.945824,-808
2024-03-04-21:16:10.945824,-809
2024-03-04-21:16:10.945824,-811
2024-03-04-21:16:10.945824,-811
2024-03-04-21:16:10.945824,-812
2024-03-04-21:16:10.945824,-813
2024-03-04-21:16:10.945824,-813
2024-03-04-21:16:10.945824,-814
2024-03-04-21:16:10.945824,-815
2024-03-04-21:16:10.969469,-817
2024-03-04-21:16:10.969469,-818
2024-03-04-21:16:10.969469,-818
2024-03-04-21:16:10.969469,-819
2024-03-04-21:16:10.985095,-820
2024-03-04-21:16:10.985095,-820
2024-03-04-21:16:10.985095,-823
2024-03-04-21:16:10.985095,-823
2024-03-04-21:16:10.985095,-823
2024-03-04-21:16:10.985095,-823
2024-03-04-21:16:10.985095,-825
2024-03-04-21:16:10.985095,-826
2024-03-04-21:16:10.985095,-829
2024-03-04-21:16:10.985095,-829
2024-03-04-21:16:10.985095,-831
2024-03-04-21:16:10.985095,-830
2024-03-04-21:16:11.000723,-831
2024-03-04-21:16:11.000723,-831
2024-03-04-21:16:11.000723,-833
2024-03-04-21:16:11.000723,-835
2024-03-04-21:16:11.000723,-835
2024-03-04-21:16:11.000723,-836
2024-03-04-21:16:11.079455,-842
2024-03-04-21:16:11.079455,-842
2024-03-04-21:16:11.079455,-841
2024-03-04-21:16:11.079455,-843
2024-03-04-21:16:11.142412,-848
2024-03-04-21:16:11.142412,-849
2024-03-04-21:16:11.142412,-850
2024-03-04-21:16:11.142412,-850
2024-03-04-21:16:11.142412,-850
2024-03-04-21:16:11.142412,-853
2024-03-04-21:16:11.142412,-852
2024-03-04-21:16:11.142412,-853
2024-03-04-21:16:11.142412,-854
2024-03-04-21:16:11.142412,-857
2024-03-04-21:16:11.142412,-857
2024-03-04-21:16:11.142412,-859
2024-03-04-21:16:11.221151,-862
2024-03-04-21:16:11.221151,-865
2024-03-04-21:16:11.221151,-866
2024-03-04-21:16:11.221151,-866
2024-03-04-21:16:11.221151,-871
2024-03-04-21:16:11.221151,-871
2024-03-04-21:16:11.221151,-872
2024-03-04-21:16:11.221151,-872
2024-03-04-21:16:11.236772,-874
2024-03-04-21:16:11.236772,-877
2024-03-04-21:16:11.236772,-878
2024-03-04-21:16:11.236772,-878
2024-03-04-21:16:11.236772,-878
2024-03-04-21:16:11.236772,-879
2024-03-04-21:16:11.236772,-881
2024-03-04-21:16:11.236772,-882
2024-03-04-21:16:11.252326,-884
2024-03-04-21:16:11.252326,-887
2024-03-04-21:16:11.252326,-887
2024-03-04-21:16:11.252326,-889
2024-03-04-21:16:11.299738,-890
2024-03-04-21:16:11.299738,-891
2024-03-04-21:16:11.299738,-891
2024-03-04-21:16:11.299738,-891
2024-03-04-21:16:11.346681,-896
2024-03-04-21:16:11.346681,-895
2024-03-04-21:16:11.346681,-893
2024-03-04-21:16:11.346681,-894
2024-03-04-21:16:11.363364,-895
2024-03-04-21:16:11.363364,-896
2024-03-04-21:16:11.363364,-896
2024-03-04-21:16:11.363364,-896
2024-03-04-21:16:11.363364,-897
2024-03-04-21:16:11.366413,-897
2024-03-04-21:16:11.366413,-897
2024-03-04-21:16:11.366413,-898
2024-03-04-21:16:11.410562,-899
2024-03-04-21:16:11.410562,-898
2024-03-04-21:16:11.410562,-898
2024-03-04-21:16:11.410562,-898
2024-03-04-21:16:11.410562,-898
2024-03-04-21:16:11.410562,-899
2024-03-04-21:16:11.410562,-900
2024-03-04-21:16:11.410562,-901
2024-03-04-21:16:11.466506,-901
2024-03-04-21:16:11.466506,-900
2024-03-04-21:16:11.466506,-900
2024-03-04-21:16:11.466506,-903
2024-03-04-21:16:11.466506,-904
2024-03-04-21:16:11.496803,-904
2024-03-04-21:16:11.496803,-903
2024-03-04-21:16:11.496803,-902
2024-03-04-21:16:11.496803,-902
2024-03-04-21:16:11.566804,-906
2024-03-04-21:16:11.566804,-906
2024-03-04-21:16:11.566804,-907
2024-03-04-21:16:11.566804,-906
2024-03-04-21:16:11.575384,-906
2024-03-04-21:16:11.575384,-906
2024-03-04-21:16:11.575384,-905
2024-03-04-21:16:11.575384,-907
2024-03-04-21:16:11.575384,-907
2024-03-04-21:16:11.575384,-908
2024-03-04-21:16:11.575384,-907
2024-03-04-21:16:11.575384,-905
2024-03-04-21:16:11.622334,-906
2024-03-04-21:16:11.622334,-906
2024-03-04-21:16:11.622334,-906
2024-03-04-21:16:11.622334,-905
2024-03-04-21:16:11.669742,-909
2024-03-04-21:16:11.669742,-908
2024-03-04-21:16:11.669742,-908
2024-03-04-21:16:11.669742,-910
2024-03-04-21:16:11.685372,-911
2024-03-04-21:16:11.685372,-911
2024-03-04-21:16:11.685372,-910
2024-03-04-21:16:11.685372,-909
2024-03-04-21:16:11.716690,-909
2024-03-04-21:16:11.716690,-910
2024-03-04-21:16:11.716690,-910
2024-03-04-21:16:11.716690,-910
2024-03-04-21:16:11.732320,-910
2024-03-04-21:16:11.732320,-911
2024-03-04-21:16:11.732320,-912
2024-03-04-21:16:11.732320,-912
2024-03-04-21:16:11.747939,-913
2024-03-04-21:16:11.747939,-914
2024-03-04-21:16:11.747939,-915
2024-03-04-21:16:11.747939,-914
2024-03-04-21:16:11.767495,-913
2024-03-04-21:16:11.767495,-915
2024-03-04-21:16:11.767495,-915
2024-03-04-21:16:11.767495,-914
2024-03-04-21:16:11.817493,-917
2024-03-04-21:16:11.817493,-915
2024-03-04-21:16:11.817493,-916
2024-03-04-21:16:11.817493,-915
2024-03-04-21:16:11.828029,-915
2024-03-04-21:16:11.828029,-916
2024-03-04-21:16:11.828029,-915
2024-03-04-21:16:11.828029,-915
2024-03-04-21:16:11.874260,-913
2024-03-04-21:16:11.874260,-912
2024-03-04-21:16:11.874260,-912
2024-03-04-21:16:11.874260,-913
2024-03-04-21:16:12.197664,-913
2024-03-04-21:16:12.197664,-913
2024-03-04-21:16:12.197664,-914
2024-03-04-21:16:12.197664,-913
2024-03-04-21:16:12.197664,-913
2024-03-04-21:16:12.197664,-914
2024-03-04-21:16:12.197664,-913
2024-03-04-21:16:12.197664,-912
2024-03-04-21:16:12.197664,-920
2024-03-04-21:16:12.197664,-919
2024-03-04-21:16:12.197664,-921
2024-03-04-21:16:12.197664,-921
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.214152,-926
2024-03-04-21:16:12.214152,-928
2024-03-04-21:16:12.214152,-927
2024-03-04-21:16:12.245124,-927
2024-03-04-21:16:12.245124,-927
2024-03-04-21:16:12.245124,-926
2024-03-04-21:16:12.245124,-927
2024-03-04-21:16:12.260831,-926
2024-03-04-21:16:12.260831,-926
2024-03-04-21:16:12.260831,-926
2024-03-04-21:16:12.260831,-926
2024-03-04-21:16:12.268436,-927
2024-03-04-21:16:12.268436,-926
2024-03-04-21:16:12.268436,-927
2024-03-04-21:16:12.268436,-925
2024-03-04-21:16:12.268436,-924
2024-03-04-21:16:12.268436,-924
2024-03-04-21:16:12.268436,-924
2024-03-04-21:16:12.268436,-923
2024-03-04-21:16:12.308835,-923
2024-03-04-21:16:12.308835,-924
2024-03-04-21:16:12.308835,-923
2024-03-04-21:16:12.308835,-924
2024-03-04-21:16:12.325264,-923
2024-03-04-21:16:12.325264,-923
2024-03-04-21:16:12.325264,-921
2024-03-04-21:16:12.325264,-922
2024-03-04-21:16:12.325264,-923
2024-03-04-21:16:12.325264,-922
2024-03-04-21:16:12.325264,-922
2024-03-04-21:16:12.325264,-922
2024-03-04-21:16:12.356040,-921
2024-03-04-21:16:12.356040,-921
2024-03-04-21:16:12.356040,-922
2024-03-04-21:16:12.356040,-921
2024-03-04-21:16:12.419732,-920
2024-03-04-21:16:12.419732,-921
2024-03-04-21:16:12.419732,-920
2024-03-04-21:16:12.419732,-921
2024-03-04-21:16:12.450978,-921
2024-03-04-21:16:12.450978,-921
2024-03-04-21:16:12.450978,-922
2024-03-04-21:16:12.450978,-922
2024-03-04-21:16:12.468818,-923
2024-03-04-21:16:12.468818,-924
2024-03-04-21:16:12.468818,-924
2024-03-04-21:16:12.468818,-923
2024-03-04-21:16:12.522218,-923
2024-03-04-21:16:12.522218,-923
2024-03-04-21:16:12.522218,-924
2024-03-04-21:16:12.522218,-923
2024-03-04-21:16:12.522218,-923
2024-03-04-21:16:12.522218,-923
2024-03-04-21:16:12.522218,-922
2024-03-04-21:16:12.569103,-923
2024-03-04-21:16:12.569103,-922
2024-03-04-21:16:12.569103,-923
2024-03-04-21:16:12.569103,-923
2024-03-04-21:16:12.569103,-923
2024-03-04-21:16:12.569103,-921
2024-03-04-21:16:12.569103,-922
