,model,best_estimator,best_para,mean_test_accuracy,std_test_accuracy,mean_test_specificity,std_test_specificity,mean_test_sensitivity,std_test_sensitivity,mean_test_AUC,Accuracy,Precision,Recall,F1_Score,kappa_score
0,_DT,"DecisionTreeClassifier(criterion='entropy', min_samples_split=0.5,
                       random_state=42, splitter='random')","{'criterion': 'entropy', 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 0.5, 'random_state': 42, 'splitter': 'random'}",0.7183333333333334,0.1087364295492137,0.7,0.18708286933869706,0.7464285714285714,0.2217164027881251,0.7908482142857143,0.7051282051282052,0.9444444444444444,0.4358974358974359,0.5964912280701755,0.41025641025641024
1,_RF,"RandomForestClassifier(criterion='entropy', max_depth=3, n_estimators=10,
                       random_state=42)","{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 10, 'random_state': 42}",0.7058333333333333,0.062003584125794264,0.6642857142857143,0.07266782124777074,0.75,0.15811388300841897,0.8125,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3846153846153846
2,_SVM,"SVC(C=5, class_weight={0: 3}, kernel='linear', probability=True, random_state=0)","{'C': 5, 'class_weight': {0: 3}, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 0}",0.5,0.02108185106778919,1.0,0.0,0.0,0.0,0.7370535714285714,0.5,0.0,0.0,0.0,0.0
3,_LR,"LogisticRegression(C=10.0, fit_intercept=False, random_state=0,
                   solver='newton-cg')","{'C': 10.0, 'fit_intercept': False, 'max_iter': 100, 'random_state': 0, 'solver': 'newton-cg'}",0.6416666666666666,0.10655593210453684,0.48571428571428577,0.08406144497099871,0.7964285714285715,0.16812288994199742,0.7017857142857143,0.6153846153846154,0.5882352941176471,0.7692307692307693,0.6666666666666667,0.23076923076923073
4,_KN,"KNeighborsClassifier(algorithm='ball_tree', n_neighbors=3)","{'algorithm': 'ball_tree', 'n_neighbors': 3, 'weights': 'uniform'}",0.6141666666666666,0.049693505052918585,0.5107142857142857,0.10139335404698852,0.7214285714285714,0.11823532398033462,0.7011160714285715,0.6410256410256411,0.6222222222222222,0.717948717948718,0.6666666666666666,0.28205128205128205
5,_AD,"AdaBoostClassifier(algorithm='SAMME', estimator=DecisionTreeClassifier(),
                   learning_rate=0.01, random_state=42)","{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(), 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 42}",0.6533333333333333,0.06919176251549022,0.6607142857142857,0.20203050891044216,0.6464285714285715,0.16107103262542402,0.6535714285714287,0.6794871794871795,0.6944444444444444,0.6410256410256411,0.6666666666666666,0.3589743589743589
6,_GB,"GradientBoostingClassifier(learning_rate=0.2, random_state=42)","{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'random_state': 42}",0.6933333333333334,0.09805752280053673,0.6607142857142857,0.21694775069267774,0.7214285714285714,0.1809132163130563,0.7790178571428571,0.6282051282051282,0.6190476190476191,0.6666666666666666,0.6419753086419754,0.2564102564102564
7,_MLP,"MLPClassifier(activation='tanh', hidden_layer_sizes=(3,), random_state=42,
              solver='sgd')","{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (3,), 'learning_rate': 'constant', 'max_iter': 200, 'random_state': 42, 'solver': 'sgd'}",0.525,0.037174513371992436,0.9,0.049999999999999996,0.15,0.09354143466934854,0.7227678571428572,0.47435897435897434,0.375,0.07692307692307693,0.12765957446808512,-0.05128205128205132
