,model,best_estimator,best_para,mean_test_accuracy,std_test_accuracy,mean_test_specificity,std_test_specificity,mean_test_sensitivity,std_test_sensitivity,mean_test_AUC,Accuracy,Precision,Recall,F1_Score,kappa_score
0,_DT,"DecisionTreeClassifier(min_samples_leaf=5, random_state=42, splitter='random')","{'criterion': 'gini', 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'}",0.77,0.0627716319508883,0.8464285714285715,0.04870779177494949,0.6928571428571428,0.1254583433589307,0.8316964285714287,0.6282051282051282,0.625,0.6410256410256411,0.6329113924050633,0.2564102564102564
1,_RF,"RandomForestClassifier(criterion='entropy', max_depth=3, n_estimators=70,
                       random_state=0)","{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 70, 'random_state': 0}",0.7816666666666666,0.03339577484918982,0.775,0.18371173070873836,0.7964285714285715,0.14837555769886418,0.8763392857142858,0.7692307692307693,0.7441860465116279,0.8205128205128205,0.7804878048780488,0.5384615384615384
2,_SVM,"SVC(C=3, class_weight='balanced', kernel='poly', probability=True,
    random_state=0)","{'C': 3, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'poly', 'probability': True, 'random_state': 0}",0.6541666666666666,0.024999999999999994,0.6392857142857142,0.16880431854423536,0.6678571428571429,0.14708043058552858,0.7383928571428571,0.6794871794871795,0.675,0.6923076923076923,0.6835443037974683,0.3589743589743589
3,_LR,"LogisticRegression(C=0.01, fit_intercept=False, random_state=0)","{'C': 0.01, 'fit_intercept': False, 'max_iter': 100, 'random_state': 0, 'solver': 'lbfgs'}",0.6525000000000001,0.08077747210701756,0.6964285714285714,0.2151767190198867,0.6214285714285714,0.2049763550325963,0.7263392857142857,0.5128205128205128,0.5172413793103449,0.38461538461538464,0.4411764705882353,0.02564102564102566
4,_KN,"KNeighborsClassifier(algorithm='ball_tree', weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.6133333333333333,0.14585476033064917,0.5892857142857142,0.1998085818671338,0.6357142857142857,0.16233311681947876,0.6861607142857143,0.6025641025641025,0.5952380952380952,0.6410256410256411,0.617283950617284,0.20512820512820518
5,_AD,"AdaBoostClassifier(algorithm='SAMME', estimator=DecisionTreeClassifier(),
                   learning_rate=0.01, random_state=0)","{'algorithm': 'SAMME', 'estimator': DecisionTreeClassifier(), 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 0}",0.7949999999999999,0.06051859218455102,0.7964285714285715,0.057142857142857134,0.7964285714285715,0.12555997022319246,0.7964285714285715,0.7051282051282052,0.6904761904761905,0.7435897435897436,0.7160493827160495,0.41025641025641024
6,_GB,"GradientBoostingClassifier(criterion='squared_error', learning_rate=0.5,
                           loss='exponential', random_state=0)","{'criterion': 'squared_error', 'learning_rate': 0.5, 'loss': 'exponential', 'random_state': 0}",0.7558333333333332,0.10221844799795736,0.7214285714285714,0.14223076965528483,0.7928571428571429,0.13102811662745817,0.8875,0.7307692307692307,0.725,0.7435897435897436,0.7341772151898733,0.46153846153846156
7,_MLP,"MLPClassifier(hidden_layer_sizes=(2,), max_iter=100, random_state=42)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2,), 'learning_rate': 'constant', 'max_iter': 100, 'random_state': 42, 'solver': 'adam'}",0.6816666666666666,0.11620742948136607,0.6928571428571428,0.1254583433589307,0.6714285714285715,0.22885027633715418,0.7741071428571429,0.6538461538461539,0.6578947368421053,0.6410256410256411,0.6493506493506495,0.3076923076923077
