2024-08-21-15:44:43.898396,-5.35705480671349,-4.83036472832128,-2.16688294156166,-3.21263370290532
2024-08-21-15:44:43.898396,-5.37238465568977,-4.85560905147081,-2.21623839824377,-3.23950862233531
2024-08-21-15:44:43.898396,-5.37156000780022,-4.83499659413176,-2.17298832786412,-3.19188660917613
2024-08-21-15:44:43.898396,-5.35804214024111,-4.81865136237991,-2.17853459915756,-3.22054546077536
2024-08-21-15:44:43.898396,-5.3470262655986,-4.84036896008795,-2.16917176019388,-3.22796916173119
2024-08-21-15:44:43.898396,-5.38549113427903,-4.86771884678313,-2.21103245782538,-3.22895649525881
2024-08-21-15:44:43.898396,-5.34512452658801,-4.82060545998666,-2.16847426889501,-3.21012049028954
2024-08-21-15:44:43.898396,-5.35031176750777,-4.84167605504213,-2.18565536823559,-3.22103351768959
2024-08-21-15:44:43.898396,-5.36835304378529,-4.86811714610393,-2.21948276125595,-3.23323307059533
2024-08-21-15:44:43.898396,-5.35122991289047,-4.83205142309764,-2.17008803562672,-3.23017196266971
2024-08-21-15:44:43.898396,-5.33677333050017,-4.82554212762479,-2.16901281445553,-3.22566725344992
2024-08-21-15:44:43.898396,-5.35398808893828,-4.85263396123889,-2.19822517121419,-3.2235299007566
2024-08-21-15:44:43.898396,-5.37816654066594,-4.8519626492381,-2.1841313590973,-3.23780509801018
2024-08-21-15:44:43.898396,-5.33030143402458,-4.80735125535823,-2.15916191857763,-3.20666482294285
2024-08-21-15:44:43.898396,-5.35235562270795,-4.8474280208205,-2.1884341137319,-3.24237712542504
2024-08-21-15:44:43.898396,-5.38093219651321,-4.8736521976982,-2.20675588248886,-3.28092427189943
2024-08-21-15:44:43.898396,-5.35877516058738,-4.82556643697301,-2.1697963234481,-3.24291006113598
2024-08-21-15:44:43.898396,-5.35004436467737,-4.83671507805579,-2.17794556495074,-3.26133280718554
2024-08-21-15:44:43.898396,-5.35780091670879,-4.86062051710345,-2.21770817883603,-3.26094198766419
2024-08-21-15:44:43.898396,-5.35951379078324,-4.82020155081627,-2.15648789027364,-3.19760117595724
2024-08-21-15:44:43.898396,-5.35478094768017,-4.82427430161773,-2.17450672715281,-3.24356080368828
2024-08-21-15:44:43.898396,-5.36318824226389,-4.85571937851272,-2.21132603995386,-3.28471092037186
2024-08-21-15:44:43.898396,-5.37725774503256,-4.8615162230878,-2.19959958436344,-3.24344673674664
2024-08-21-15:44:43.898396,-5.33975964043127,-4.82109351690089,-2.1681975163153,-3.24852926047407
2024-08-21-15:44:43.898396,-5.35669390638994,-4.84121043752626,-2.1877684115807,-3.25716468894107
2024-08-21-15:44:43.898396,-5.36735262060863,-4.86149939353903,-2.22156962530298,-3.27264039400666
2024-08-21-15:44:43.898396,-5.32337700968216,-4.80428453758303,-2.13473102361848,-3.19032707099045
2024-08-21-15:44:43.898396,-5.36597446755965,-4.84921569288946,-2.19454697983381,-3.26914545771285
2024-08-21-15:44:43.898396,-5.35764384092031,-4.86016985918649,-2.21871047196256,-3.25502920619761
2024-08-21-15:44:43.898396,-5.35495298306756,-4.81896551395688,-2.15552299614437,-3.23554619857577
2024-08-21-15:44:43.898396,-5.34893735435852,-4.83000943784733,-2.17330995924054,-3.22255939677774
2024-08-21-15:44:43.898396,-5.36167919272451,-4.86107678487001,-2.20621733692834,-3.24694354299031
2024-08-21-15:44:43.898396,-5.37216961145553,-4.85743599248689,-2.19332403262345,-3.23652605230394
2024-08-21-15:44:43.898396,-5.33808603530395,-4.82712223525897,-2.15923671657215,-3.2367803654853
2024-08-21-15:44:43.898396,-5.36684586419578,-4.87212444866018,-2.2124031310749,-3.23667751824284
2024-08-21-15:44:43.898396,-5.39037731327086,-4.88262982699011,-2.23270330678685,-3.2836394391004
2024-08-21-15:44:43.898396,-5.36086015468454,-4.81443836533873,-2.15592877526463,-3.23167914225923
2024-08-21-15:44:43.898396,-5.33682568909633,-4.8273073602954,-2.16704001735014,-3.24150385883906
2024-08-21-15:44:43.898396,-5.35425362181882,-4.85938074034433,-2.23278745453068,-3.24945862555595
2024-08-21-15:44:43.898396,-5.35972509511775,-4.8352265979649,-2.17103984010695,-3.24548498209723
2024-08-21-15:44:43.898396,-5.33722024851741,-4.83369884892688,-2.19415990021218,-3.24095035367963
2024-08-21-15:44:43.898396,-5.35823848497672,-4.87086971230216,-2.21439275772906,-3.29567630636807
2024-08-21-15:44:43.898396,-5.36373987747345,-4.84950179521849,-2.17803158264443,-3.23034212810724
2024-08-21-15:44:43.914025,-5.34106299548573,-4.81848867674183,-2.15372410437624,-3.2536678826974
2024-08-21-15:44:43.914025,-5.33797196836231,-4.83103230042235,-2.19543894591843,-3.23831746427263
2024-08-21-15:44:43.914025,-5.3545322443484,-4.85252924404657,-2.19786988074023,-3.24955586294882
2024-08-21-15:44:43.914025,-5.3400756619581,-4.80332899320308,-2.15054705955912,-3.2191261688294
2024-08-21-15:44:43.914025,-5.33081754018675,-4.82668092709132,-2.1812665959073,-3.21356306798719
2024-08-21-15:44:43.914025,-5.33219756318559,-4.85059758583816,-2.20545626733413,-3.22446861558779
2024-08-21-15:44:43.914025,-5.35334295623557,-4.82816379733262,-2.16207530046407,-3.22147108595751
2024-08-21-15:44:43.929638,-5.30826033499025,-4.8211028666502,-2.19692742600932,-3.17840988051401
2024-08-21-15:44:43.929638,-5.34045339183041,-4.82301395541012,-2.18942705710911,-3.22047627263043
2024-08-21-15:44:43.929638,-5.32721601675075,-4.79156326866554,-2.16627894775593,-3.21967780403896
2024-08-21-15:44:43.929638,-5.32605477788587,-4.80807118605546,-2.19262654132458,-3.20408055223228
2024-08-21-15:44:43.929638,-5.34439150624174,-4.83006179644349,-2.20879412783945,-3.17196042343678
2024-08-21-15:44:43.929638,-5.32730203444444,-4.78782897878927,-2.15727139926621,-3.15063364525009
2024-08-21-15:44:43.929638,-5.33686869794318,-4.80679027039935,-2.17632618836944,-3.18775588992893
2024-08-21-15:44:43.929638,-5.34815197541609,-4.82781972655784,-2.20570310071603,-3.1680297888249
2024-08-21-15:44:43.929638,-5.34070770501177,-4.79819037097975,-2.16894549626047,-3.1376898522989
2024-08-21-15:44:43.929638,-5.32313204625012,-4.79210368417592,-2.17440574986022,-3.15062242555091
2024-08-21-15:44:43.929638,-5.32255423174247,-4.80409380269701,-2.19055089697673,-3.12732472020869
2024-08-21-15:44:43.929638,-5.37052966542574,-4.82530651394206,-2.20594432424835,-3.14394483459039
2024-08-21-15:44:43.960880,-5.29926026629998,-4.75528998122446,-2.14553185402675,-3.11138339762724
2024-08-21-15:44:43.960880,-5.3166059212285,-4.79425973636788,-2.18125537620812,-3.08948441478249
2024-08-21-15:44:44.007744,-5.32753390822745,-4.81144457560818,-2.16642854374497,-3.08862236789568
2024-08-21-15:44:44.007744,-5.30501410202821,-4.75543396736391,-2.12245667271822,-3.05896309311978
2024-08-21-15:44:44.007744,-5.32074786017488,-4.77688229229169,-2.16885760861691,-3.09514288306771
2024-08-21-15:44:44.007744,-5.34950394916698,-4.82084481356912,-2.23274257573397,-3.12442629792116
2024-08-21-15:44:44.007744,-5.36268709570062,-4.79680286818146,-2.18482137059672,-3.09262406060235
2024-08-21-15:44:44.007744,-5.33512590467093,-4.79114252994638,-2.16497559270147,-3.08256186038993
2024-08-21-15:44:44.007744,-5.34298717389468,-4.82565432461657,-2.21037423547363,-3.09429018593021
2024-08-21-15:44:44.007744,-5.35394881999116,-4.80787671126972,-2.15636821348241,-3.0759403679253
2024-08-21-15:44:44.023366,-5.32678031843269,-4.7700270560942,-2.1709313830149,-3.07394513142156
2024-08-21-15:44:44.023366,-5.34074884390876,-4.81159230164735,-2.19161302849888,-3.12814375824866
2024-08-21-15:44:44.023366,-5.34349767020726,-4.81729564872928,-2.21516691697231,-3.07478847880974
2024-08-21-15:44:44.023366,-5.32280293507424,-4.76463599063938,-2.15940314210995,-3.07399001021827
2024-08-21-15:44:44.023366,-5.33320733611157,-4.79910290651286,-2.17939290614464,-3.12730976060979
2024-08-21-15:44:44.023366,-5.33532037945668,-4.82442576755663,-2.20087489016996,-3.08102663155247
