2024-02-19-22:23:13.003083,-1.91922491176566,-1.1439867074427,-2.81560594800852,-2.19161115854901
2024-02-19-22:23:13.003083,-1.95553559820399,-1.11230788681484,-2.78249848568538,-2.09108826376761
2024-02-19-22:23:13.003083,-1.86816593075842,-1.10772463970081,-2.77998714301947,-2.01403323976595
2024-02-19-22:23:13.003083,-1.89384408227614,-1.11676771723793,-2.78793442993691,-1.95163488278992
2024-02-19-22:23:13.003083,-1.96984632450497,-1.12133413480319,-2.7955264263804,-1.90297317750695
2024-02-19-22:23:13.003083,-1.88418579123412,-1.10955532061661,-2.76841028341809,-1.86366496143835
2024-02-19-22:23:13.003083,-1.87460603808634,-1.10985825249441,-2.77838459598694,-1.87384496849213
2024-02-19-22:23:13.003083,-1.94543599899431,-1.12155665883688,-2.78319036713467,-1.89196852256362
2024-02-19-22:23:13.003083,-1.93404613437922,-1.12739838220867,-2.79855013530875,-1.92935256022327
2024-02-19-22:23:13.003083,-1.88569110087377,-1.13155715070382,-2.80293703768718,-1.93643967020377
2024-02-19-22:23:13.052046,-1.92904401849589,-1.13864426068432,-2.79851086636163,-1.99075049402264
2024-02-19-22:23:13.052046,-1.97813394229747,-1.14454956235144,-2.80165238213135,-2.01267752611533
2024-02-19-22:23:13.052046,-1.87480238282195,-1.14759010082856,-2.80205629130174,-1.99095805845742
2024-02-19-22:23:13.052046,-1.88546483694036,-1.15460989261399,-2.79837062012191,-1.97312808651441
2024-02-19-22:23:13.052046,-1.97918672407029,-1.16007014621374,-2.81017374365671,-1.93767196716344
2024-02-19-22:23:13.052046,-1.90037394719748,-1.15126081240949,-2.79304313296243,-1.96211969167135
2024-02-19-22:23:13.052046,-1.89904067294522,-1.15566641428655,-2.80486495599586,-1.99262605373516
2024-02-19-22:23:13.052046,-1.99216791601874,-1.16823621726515,-2.81094977284983,-1.98866736987534
2024-02-19-22:23:13.085344,-1.95495778369634,-1.16633447825455,-2.79636977376858,-1.96664497033964
2024-02-19-22:23:13.135341,-1.89521475552567,-1.1669927006063,-2.80001617600129,-1.93095323730594
2024-02-19-22:23:13.135341,-1.91343928688976,-1.18192612021164,-2.80828509429516,-1.89179087732664
2024-02-19-22:23:13.135341,-1.95573381288946,-1.1714113921324,-2.7965100200083,-1.88103305576522
2024-02-19-22:23:13.135341,-1.85530067570147,-1.16619610196469,-2.78883013592126,-1.86475514220844
2024-02-19-22:23:13.145928,-1.88346586053689,-1.18618960589911,-2.80371867672989,-1.88179786525916
2024-02-19-22:23:13.145928,-1.94706659527479,-1.19233800104842,-2.81258971887962,-1.87299601125436
2024-02-19-22:23:13.145928,-1.84357048021133,-1.17772808276937,-2.77472884400492,-1.86688688505217
2024-02-19-22:23:13.145928,-1.84763949111306,-1.18415697039811,-2.78031999409507,-1.88923652581389
2024-02-19-22:23:13.145928,-1.93022769675912,-1.18666270321443,-2.79534691119356,-1.929956554029
2024-02-19-22:23:13.145928,-1.90197088438042,-1.18135765545331,-2.79758711112935,-1.93895101286968
2024-02-19-22:23:13.145928,-1.82629214347788,-1.175345766644,-2.79302256351394,-1.90836050306205
2024-02-19-22:23:13.145928,-1.88689347863564,-1.19988698864506,-2.80908543283649,-1.91455003710834
2024-02-19-22:23:13.151755,-1.92377636973202,-1.19610781997208,-2.78648708874301,-1.90056842198323
2024-02-19-22:23:13.151755,-1.84111149614158,-1.18672254161005,-2.78253588468264,-1.92957882415669
2024-02-19-22:23:13.151755,-1.83555587509882,-1.18589415382077,-2.77459420761479,-1.92047403827409
2024-02-19-22:23:13.151755,-1.9506774684601,-1.2030827329608,-2.7986791618493,-1.93620031662131
2024-02-19-22:23:13.151755,-1.84754786356978,-1.19345062121686,-2.77825369949654,-1.90265902592998
2024-02-19-22:23:13.185195,-1.83989041888109,-1.18563610073969,-2.77469518490739,-1.8645550575731
2024-02-19-22:23:13.193775,-1.9027843125708,-1.193216877484,-2.80482007719915,-1.84584246929479
2024-02-19-22:23:13.193775,-1.88368651462072,-1.19055219892932,-2.79898770357668,-1.83495749114268
2024-02-19-22:23:13.193775,-1.82770208567453,-1.18780150268096,-2.78953136711985,-1.80968137884549
2024-02-19-22:23:13.193775,-1.85627117968033,-1.18160261888535,-2.79946828069145,-1.78367972600148
2024-02-19-22:23:13.201699,-1.91004345793868,-1.16610260447155,-2.7906739064861,-1.77294434383841
2024-02-19-22:23:13.201699,-1.82715793026441,-1.17382549740544,-2.79755158208195,-1.74280636189761
2024-02-19-22:23:13.201699,-1.83590929562291,-1.16614935321812,-2.78731360658242,-1.7256570517047
2024-02-19-22:23:13.201699,-1.94419435228533,-1.18153904059001,-2.80338395570442,-1.73992850905856
2024-02-19-22:23:13.201699,-1.84497668250825,-1.17424062627501,-2.7844394936431,-1.76814231259042
