2024-04-09-21:37:25.473874,-3537
2024-04-09-21:37:25.473874,-3539
2024-04-09-21:37:25.473874,-3538
2024-04-09-21:37:25.473874,-3538
2024-04-09-21:37:25.482868,-3537
2024-04-09-21:37:25.482868,-3538
2024-04-09-21:37:25.482868,-3538
2024-04-09-21:37:25.482868,-3537
2024-04-09-21:37:25.482868,-3538
2024-04-09-21:37:25.528838,-3539
2024-04-09-21:37:25.528838,-3538
2024-04-09-21:37:25.528838,-3538
2024-04-09-21:37:25.528838,-3537
2024-04-09-21:37:25.551823,-3537
2024-04-09-21:37:25.551823,-3536
2024-04-09-21:37:25.551823,-3537
2024-04-09-21:37:25.551823,-3536
2024-04-09-21:37:25.552823,-3537
2024-04-09-21:37:25.552823,-3537
2024-04-09-21:37:25.552823,-3537
2024-04-09-21:37:25.552823,-3536
2024-04-09-21:37:25.586800,-3537
2024-04-09-21:37:25.586800,-3536
2024-04-09-21:37:25.586800,-3536
2024-04-09-21:37:25.586800,-3537
2024-04-09-21:37:25.642763,-3536
2024-04-09-21:37:25.642763,-3536
2024-04-09-21:37:25.642763,-3536
2024-04-09-21:37:25.642763,-3537
2024-04-09-21:37:25.643763,-3537
2024-04-09-21:37:25.643763,-3536
2024-04-09-21:37:25.643763,-3536
2024-04-09-21:37:25.643763,-3535
2024-04-09-21:37:25.643763,-3536
2024-04-09-21:37:25.648761,-3535
2024-04-09-21:37:25.648761,-3535
2024-04-09-21:37:25.648761,-3535
2024-04-09-21:37:25.648761,-3536
2024-04-09-21:37:25.678742,-3535
2024-04-09-21:37:25.678742,-3535
2024-04-09-21:37:25.678742,-3535
2024-04-09-21:37:25.678742,-3536
2024-04-09-21:37:25.681738,-3534
2024-04-09-21:37:25.681738,-3535
2024-04-09-21:37:25.681738,-3536
2024-04-09-21:37:25.681738,-3535
2024-04-09-21:37:25.693730,-3535
2024-04-09-21:37:25.693730,-3535
2024-04-09-21:37:25.693730,-3535
2024-04-09-21:37:25.693730,-3535
2024-04-09-21:37:25.712732,-3534
2024-04-09-21:37:25.712732,-3536
2024-04-09-21:37:25.712732,-3535
2024-04-09-21:37:25.712732,-3536
2024-04-09-21:37:25.714716,-3534
2024-04-09-21:37:25.714716,-3534
2024-04-09-21:37:25.714716,-3535
2024-04-09-21:37:25.714716,-3535
2024-04-09-21:37:25.753690,-3535
2024-04-09-21:37:25.753690,-3536
2024-04-09-21:37:25.753690,-3535
2024-04-09-21:37:25.753690,-3534
2024-04-09-21:37:25.755689,-3534
2024-04-09-21:37:25.755689,-3534
2024-04-09-21:37:25.755689,-3534
2024-04-09-21:37:25.755689,-3534
2024-04-09-21:37:25.790667,-3533
2024-04-09-21:37:25.790667,-3534
2024-04-09-21:37:25.790667,-3534
2024-04-09-21:37:25.790667,-3533
2024-04-09-21:37:25.792665,-3534
2024-04-09-21:37:25.792665,-3534
2024-04-09-21:37:25.792665,-3534
2024-04-09-21:37:25.792665,-3534
2024-04-09-21:37:25.802658,-3535
2024-04-09-21:37:25.802658,-3533
2024-04-09-21:37:25.802658,-3534
2024-04-09-21:37:25.802658,-3534
2024-04-09-21:37:25.823644,-3534
2024-04-09-21:37:25.823644,-3534
2024-04-09-21:37:25.823644,-3534
2024-04-09-21:37:25.823644,-3534
2024-04-09-21:37:25.866616,-3533
2024-04-09-21:37:25.866616,-3535
2024-04-09-21:37:25.866616,-3534
2024-04-09-21:37:25.866616,-3534
2024-04-09-21:37:25.866616,-3534
2024-04-09-21:37:25.909588,-3533
2024-04-09-21:37:25.909588,-3532
2024-04-09-21:37:25.909588,-3533
2024-04-09-21:37:25.909588,-3533
2024-04-09-21:37:25.947563,-3532
2024-04-09-21:37:25.947563,-3533
2024-04-09-21:37:25.947563,-3533
2024-04-09-21:37:25.947563,-3533
2024-04-09-21:37:25.949576,-3532
2024-04-09-21:37:25.949576,-3534
2024-04-09-21:37:25.949576,-3533
2024-04-09-21:37:25.949576,-3533
2024-04-09-21:37:25.950561,-3532
2024-04-09-21:37:25.950561,-3532
2024-04-09-21:37:25.950561,-3532
2024-04-09-21:37:25.950561,-3533
2024-04-09-21:37:25.950561,-3533
2024-04-09-21:37:26.058490,-3533
2024-04-09-21:37:26.058490,-3533
2024-04-09-21:37:26.058490,-3532
2024-04-09-21:37:26.058490,-3532
2024-04-09-21:37:26.059489,-3532
2024-04-09-21:37:26.059489,-3532
2024-04-09-21:37:26.059489,-3533
2024-04-09-21:37:26.059489,-3532
2024-04-09-21:37:26.061489,-3532
2024-04-09-21:37:26.061489,-3532
2024-04-09-21:37:26.061489,-3533
2024-04-09-21:37:26.061489,-3532
2024-04-09-21:37:26.061489,-3532
2024-04-09-21:37:26.061489,-3531
2024-04-09-21:37:26.061489,-3531
2024-04-09-21:37:26.061489,-3531
2024-04-09-21:37:26.074479,-3530
2024-04-09-21:37:26.074479,-3531
2024-04-09-21:37:26.074479,-3530
2024-04-09-21:37:26.074479,-3531
2024-04-09-21:37:26.076478,-3529
2024-04-09-21:37:26.076478,-3529
2024-04-09-21:37:26.076478,-3530
2024-04-09-21:37:26.076478,-3530
2024-04-09-21:37:26.105459,-3528
2024-04-09-21:37:26.105459,-3529
2024-04-09-21:37:26.105459,-3529
2024-04-09-21:37:26.105459,-3529
2024-04-09-21:37:26.118451,-3530
2024-04-09-21:37:26.118451,-3530
2024-04-09-21:37:26.118451,-3529
2024-04-09-21:37:26.118451,-3529
2024-04-09-21:37:26.141435,-3529
2024-04-09-21:37:26.141435,-3529
2024-04-09-21:37:26.141435,-3529
2024-04-09-21:37:26.141435,-3529
2024-04-09-21:37:26.143435,-3529
2024-04-09-21:37:26.143435,-3530
2024-04-09-21:37:26.143435,-3529
2024-04-09-21:37:26.143435,-3529
2024-04-09-21:37:26.204395,-3529
2024-04-09-21:37:26.204395,-3529
2024-04-09-21:37:26.204395,-3530
2024-04-09-21:37:26.204395,-3528
2024-04-09-21:37:26.205394,-3528
2024-04-09-21:37:26.205394,-3528
2024-04-09-21:37:26.205394,-3527
2024-04-09-21:37:26.205394,-3528
2024-04-09-21:37:26.246366,-3528
2024-04-09-21:37:26.246366,-3528
2024-04-09-21:37:26.246366,-3529
2024-04-09-21:37:26.246366,-3528
2024-04-09-21:37:26.247366,-3529
2024-04-09-21:37:26.247366,-3529
2024-04-09-21:37:26.247366,-3529
2024-04-09-21:37:26.247366,-3529
2024-04-09-21:37:26.270350,-3528
2024-04-09-21:37:26.270350,-3527
2024-04-09-21:37:26.270350,-3529
2024-04-09-21:37:26.270350,-3528
2024-04-09-21:37:26.314322,-3527
2024-04-09-21:37:26.314322,-3528
2024-04-09-21:37:26.314322,-3529
2024-04-09-21:37:26.314322,-3529
2024-04-09-21:37:26.314322,-3528
2024-04-09-21:37:26.343303,-3528
2024-04-09-21:37:26.343303,-3527
2024-04-09-21:37:26.343303,-3529
2024-04-09-21:37:26.343303,-3528
2024-04-09-21:37:26.364291,-3528
2024-04-09-21:37:26.364291,-3527
2024-04-09-21:37:26.364291,-3528
2024-04-09-21:37:26.364291,-3527
2024-04-09-21:37:26.368286,-3529
2024-04-09-21:37:26.368286,-3528
2024-04-09-21:37:26.368286,-3528
2024-04-09-21:37:26.368286,-3526
2024-04-09-21:37:26.388273,-3527
2024-04-09-21:37:26.388273,-3528
2024-04-09-21:37:26.388273,-3528
2024-04-09-21:37:26.388273,-3527
2024-04-09-21:37:26.422250,-3527
2024-04-09-21:37:26.422250,-3528
2024-04-09-21:37:26.422250,-3527
2024-04-09-21:37:26.422250,-3528
2024-04-09-21:37:26.424249,-3527
2024-04-09-21:37:26.424249,-3527
2024-04-09-21:37:26.424249,-3527
2024-04-09-21:37:26.424249,-3528
2024-04-09-21:37:26.451233,-3528
2024-04-09-21:37:26.451233,-3527
2024-04-09-21:37:26.451233,-3528
2024-04-09-21:37:26.451233,-3526
2024-04-09-21:37:26.462224,-3528
2024-04-09-21:37:26.462224,-3529
2024-04-09-21:37:26.462224,-3527
2024-04-09-21:37:26.462224,-3527
2024-04-09-21:37:26.474217,-3527
2024-04-09-21:37:26.474217,-3528
2024-04-09-21:37:26.474217,-3528
2024-04-09-21:37:26.474217,-3528
2024-04-09-21:37:26.498216,-3527
2024-04-09-21:37:26.498216,-3528
2024-04-09-21:37:26.498216,-3527
2024-04-09-21:37:26.498216,-3527
2024-04-09-21:37:26.536177,-3527
2024-04-09-21:37:26.536177,-3527
2024-04-09-21:37:26.536177,-3527
2024-04-09-21:37:26.536177,-3528
2024-04-09-21:37:26.538175,-3527
2024-04-09-21:37:26.538175,-3527
2024-04-09-21:37:26.538175,-3527
2024-04-09-21:37:26.538175,-3526
2024-04-09-21:37:26.552166,-3527
2024-04-09-21:37:26.552166,-3527
2024-04-09-21:37:26.552166,-3527
2024-04-09-21:37:26.552166,-3526
2024-04-09-21:37:26.552166,-3527
2024-04-09-21:37:26.554166,-3527
2024-04-09-21:37:26.554166,-3526
2024-04-09-21:37:26.554166,-3527
2024-04-09-21:37:26.554166,-3528
2024-04-09-21:37:26.597135,-3527
2024-04-09-21:37:26.597135,-3526
2024-04-09-21:37:26.597135,-3527
2024-04-09-21:37:26.597135,-3527
2024-04-09-21:37:26.599134,-3527
2024-04-09-21:37:26.599134,-3527
2024-04-09-21:37:26.599134,-3527
2024-04-09-21:37:26.599134,-3527
2024-04-09-21:37:26.600134,-3526
2024-04-09-21:37:26.600134,-3526
2024-04-09-21:37:26.600134,-3528
2024-04-09-21:37:26.600134,-3527
2024-04-09-21:37:26.634112,-3526
2024-04-09-21:37:26.634112,-3528
2024-04-09-21:37:26.634112,-3526
2024-04-09-21:37:26.634112,-3527
2024-04-09-21:37:26.674087,-3527
2024-04-09-21:37:26.674087,-3526
2024-04-09-21:37:26.674087,-3528
2024-04-09-21:37:26.674087,-3527
2024-04-09-21:37:26.708063,-3527
2024-04-09-21:37:26.708063,-3527
2024-04-09-21:37:26.708063,-3527
2024-04-09-21:37:26.708063,-3527
2024-04-09-21:37:26.739042,-3527
2024-04-09-21:37:26.739042,-3525
2024-04-09-21:37:26.739042,-3526
2024-04-09-21:37:26.739042,-3526
2024-04-09-21:37:26.743040,-3526
2024-04-09-21:37:26.743040,-3526
2024-04-09-21:37:26.743040,-3526
2024-04-09-21:37:26.743040,-3527
