2024-02-25-11:35:21.147555,-3597
2024-02-25-11:35:21.147555,-3597
2024-02-25-11:35:21.147555,-3596
2024-02-25-11:35:21.147555,-3597
2024-02-25-11:35:21.179551,-3597
2024-02-25-11:35:21.179551,-3597
2024-02-25-11:35:21.179551,-3597
2024-02-25-11:35:21.179551,-3597
2024-02-25-11:35:21.211962,-3597
2024-02-25-11:35:21.211962,-3597
2024-02-25-11:35:21.211962,-3597
2024-02-25-11:35:21.211962,-3597
2024-02-25-11:35:21.211962,-3596
2024-02-25-11:35:21.528593,-3597
2024-02-25-11:35:21.528593,-3597
2024-02-25-11:35:21.528593,-3597
2024-02-25-11:35:21.528593,-3598
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3596
2024-02-25-11:35:21.543603,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3596
2024-02-25-11:35:21.559670,-3598
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3596
2024-02-25-11:35:21.559670,-3596
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3598
2024-02-25-11:35:21.559670,-3596
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.559670,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3598
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3596
2024-02-25-11:35:21.575693,-3598
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.575693,-3597
2024-02-25-11:35:21.608400,-3598
2024-02-25-11:35:21.608400,-3596
2024-02-25-11:35:21.608400,-3597
2024-02-25-11:35:21.608400,-3597
2024-02-25-11:35:21.608400,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3596
2024-02-25-11:35:21.624408,-3598
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3596
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3597
2024-02-25-11:35:21.624408,-3596
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3596
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3598
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.639418,-3597
2024-02-25-11:35:21.670867,-3597
2024-02-25-11:35:21.670867,-3597
2024-02-25-11:35:21.670867,-3597
2024-02-25-11:35:21.670867,-3597
2024-02-25-11:35:21.670867,-3598
2024-02-25-11:35:21.670867,-3598
2024-02-25-11:35:21.670867,-3597
2024-02-25-11:35:21.670867,-3598
2024-02-25-11:35:21.704211,-3596
