,time,data
0,1.04931640625,1.04931640625
1,2.1025390625,1.05322265625
2,3.16064453125,1.05810546875
3,4.189453125,1.02880859375
4,5.2666015625,1.0771484375
5,6.32470703125,1.05810546875
6,7.3896484375,1.06494140625
7,8.4404296875,1.05078125
8,9.47021484375,1.02978515625
9,10.5205078125,1.05029296875
10,11.515625,0.9951171875
11,12.53466796875,1.01904296875
12,13.51123046875,0.9765625
13,14.34228515625,0.8310546875
14,15.11572265625,0.7734375
15,15.93701171875,0.8212890625
16,16.80712890625,0.8701171875
17,17.87451171875,1.0673828125
18,18.98193359375,1.107421875
19,19.947265625,0.96533203125
20,20.85400390625,0.90673828125
21,21.9111328125,1.05712890625
22,23.05419921875,1.14306640625
23,24.169921875,1.11572265625
24,25.302734375,1.1328125
25,26.43017578125,1.12744140625
26,27.482421875,1.05224609375
27,28.3955078125,0.9130859375
28,29.34228515625,0.94677734375
29,30.427734375,1.08544921875
30,31.572265625,1.14453125
31,32.6826171875,1.1103515625
32,33.79296875,1.1103515625
33,34.88623046875,1.09326171875
34,35.96142578125,1.0751953125
35,36.86572265625,0.904296875
36,37.7119140625,0.84619140625
37,38.626953125,0.9150390625
38,39.72314453125,1.09619140625
39,40.853515625,1.13037109375
40,41.99267578125,1.13916015625
41,43.099609375,1.10693359375
42,44.22412109375,1.12451171875
43,45.3486328125,1.12451171875
44,46.3818359375,1.033203125
45,47.2841796875,0.90234375
46,48.1240234375,0.83984375
47,48.9541015625,0.830078125
48,49.88525390625,0.93115234375
49,50.96044921875,1.0751953125
50,52.1044921875,1.14404296875
51,53.23486328125,1.13037109375
52,54.35400390625,1.119140625
53,55.474609375,1.12060546875
54,56.5947265625,1.1201171875
55,57.69970703125,1.10498046875
56,58.62890625,0.92919921875
57,59.48291015625,0.85400390625
58,60.3486328125,0.86572265625
59,61.328125,0.9794921875
60,62.4677734375,1.1396484375
61,63.59130859375,1.12353515625
62,64.70458984375,1.11328125
63,65.81689453125,1.1123046875
64,66.91357421875,1.0966796875
65,67.94287109375,1.029296875
66,68.96337890625,1.0205078125
67,69.86474609375,0.9013671875
68,70.64892578125,0.7841796875
69,71.42529296875,0.7763671875
70,72.20556640625,0.7802734375
71,73.07666015625,0.87109375
72,74.04443359375,0.9677734375
73,75.09326171875,1.048828125
74,76.12646484375,1.033203125
75,77.111328125,0.98486328125
76,78.142578125,1.03125
77,79.18212890625,1.03955078125
78,80.103515625,0.92138671875
79,80.974609375,0.87109375
80,81.90087890625,0.92626953125
81,82.88427734375,0.9833984375
82,83.90869140625,1.0244140625
83,84.966796875,1.05810546875
84,86.005859375,1.0390625
85,87.033203125,1.02734375
86,88.072265625,1.0390625
87,89.041015625,0.96875
88,89.9169921875,0.8759765625
89,90.7568359375,0.83984375
90,91.65380859375,0.89697265625
91,92.71435546875,1.060546875
92,93.80810546875,1.09375
93,94.919921875,1.11181640625
94,96.03759765625,1.11767578125
95,97.15185546875,1.1142578125
96,98.251953125,1.10009765625
97,99.333984375,1.08203125
98,100.4267578125,1.0927734375
99,101.39404296875,0.96728515625
100,102.26513671875,0.87109375
101,103.23193359375,0.966796875
102,104.0712890625,0.83935546875
103,105.02880859375,0.95751953125
104,106.06787109375,1.0390625
105,107.142578125,1.07470703125
106,108.236328125,1.09375
107,109.33251953125,1.09619140625
108,110.42578125,1.09326171875
109,111.53759765625,1.11181640625
110,112.64599609375,1.1083984375
111,113.736328125,1.09033203125
112,114.810546875,1.07421875
113,115.76318359375,0.95263671875
114,116.626953125,0.86376953125
115,117.5322265625,0.9052734375
116,118.5341796875,1.001953125
117,119.63330078125,1.09912109375
118,120.72021484375,1.0869140625
119,121.79345703125,1.0732421875
120,122.8671875,1.07373046875
121,123.94482421875,1.07763671875
122,125.0048828125,1.06005859375
